tau,t_tpf,t_nr,speedup,tpf_per_scenario,nr_per_scenario,tpf_converged,nr_converged
10,0.002151499968022108,0.19663599994964898,91.39484214374313,0.2151499968022108,19.663599994964898,True,True
50,0.00480039999820292,0.9122921000234783,190.0450171579461,0.0960079999640584,18.245842000469565,True,True
100,0.004129100008867681,1.8216131000081077,441.16468385265557,0.04129100008867681,18.216131000081077,True,True
500,0.025956799974665046,9.067542799981311,349.33207517227174,0.05191359994933009,18.135085599962622,True,True
1000,0.03462420008145273,18.16185899998527,524.5423419821935,0.03462420008145273,18.16185899998527,True,True
5000,0.24786799994762987,90.51819900004193,365.1871117658061,0.04957359998952597,18.103639800008388,True,True
10000,0.5436794999986887,183.0483314000303,336.6842623282132,0.05436794999986887,18.30483314000303,True,True
50000,2.680055500008166,906.4937614999944,338.2369363236069,0.05360111000016332,18.129875229999886,True,True
100000,6.692283399985172,1813.6068516999949,270.9997086650594,0.06692283399985172,18.13606851699995,True,True
